name,passmark,rank,value,price
Intel Core2 Duo T5900 @ 2.20GHz,1211,2017,NA,
Intel Core2 Duo T6400 @ 2.00GHz,1226,2009,81.82,14.99
Intel Core2 Duo T6500 @ 2.10GHz,1287,1971,85.88,14.99
Intel Core2 Duo T6570 @ 2.10GHz,1255,1991,32.62,38.5
Intel Core2 Duo T6600 @ 2.20GHz,1361,1929,72.04,18.9
Intel Core2 Duo T6670 @ 2.20GHz,1365,1925,NA,
Intel Core2 Duo T7100 @ 1.80GHz,1017,2127,46.28,21.99
Intel Core2 Duo T7200 @ 2.00GHz,1165,2043,11.66,99.95
Intel Core2 Duo T7250 @ 2.00GHz,1114,2066,5.53,201.48
Intel Core2 Duo T7300 @ 2.00GHz,1192,2026,38.48,30.99
Intel Core2 Duo T7400 @ 2.16GHz,1247,2001,NA,
Intel Core2 Duo T7500 @ 2.20GHz,1275,1980,29.67,42.99
Intel Core2 Duo T7600 @ 2.33GHz,1381,1918,NA,
Intel Core2 Duo T7700 @ 2.40GHz,1421,1899,23.71,59.95
Intel Core2 Duo T7800 @ 2.60GHz,1604,1820,2.64,607.99
Intel Core2 Duo T8100 @ 2.10GHz,1296,1964,1.30,999.99
Intel Core2 Duo T8300 @ 2.40GHz,1473,1878,13.53,108.95
Intel Core2 Duo T9300 @ 2.50GHz,1672,1781,28.84,57.99
Intel Core2 Duo T9400 @ 2.53GHz,1739,1739,24.87,69.95
Intel Core2 Duo T9500 @ 2.60GHz,1796,1713,NA,
Intel Core2 Duo T9550 @ 2.66GHz,1802,1711,6.03,298.95
Intel Core2 Duo T9600 @ 2.80GHz,1926,1648,21.42,89.95
Intel Core2 Duo T9800 @ 2.93GHz,2015,1610,4.75,423.89
Intel Core2 Duo T9900 @ 3.06GHz,2130,1561,5.34,398.95
Intel Core2 Duo U7300 @ 1.30GHz,871,2217,NA,
Intel Core2 Duo U7500 @ 1.06GHz,582,2356,NA,
Intel Core2 Duo U7600 @ 1.20GHz,668,2314,NA,
Intel Core2 Duo U7700 @ 1.33GHz,700,2301,NA,
Intel Core2 Duo U9300 @ 1.20GHz,859,2221,NA,
Intel Core2 Duo U9600 @ 1.60GHz,1133,2061,NA,
Intel Core2 Duo X7360 @ 2.53GHz,1687,1772,NA,
Intel Core2 Extreme Q6800 @ 2.93GHz,3655,1063,3.25,1125.0
Intel Core2 Extreme Q6850 @ 3.00GHz,3633,1064,2.43,1495.95
Intel Core2 Extreme Q9300 @ 2.53GHz,3455,1111,NA,
Intel Core2 Extreme X6800 @ 2.93GHz,1871,1680,7.10,263.64
Intel Core2 Extreme X7800 @ 2.60GHz,1802,1712,NA,
Intel Core2 Extreme X7850 @ 2.80GHz,1331,1944,NA,
Intel Core2 Extreme X7900 @ 2.80GHz,1681,1774,NA,
Intel Core2 Extreme X9000 @ 2.80GHz,1903,1660,4.64,409.95
Intel Core2 Extreme X9100 @ 3.06GHz,2061,1590,2.42,851.0
Intel Core2 Extreme X9650 @ 3.00GHz,4156,950,4.83,859.99
Intel Core2 Extreme X9750 @ 3.16GHz,4504,883,NA,
Intel Core2 Extreme X9770 @ 3.20GHz,4611,861,2.87,1608.95
Intel Core2 Extreme X9775 @ 3.20GHz,4646,850,2.57,1805.95
Intel Core2 Quad Q6600 @ 2.40GHz,2952,1261,128.92,22.9
Intel Core2 Quad Q6700 @ 2.66GHz,3286,1156,73.05,44.99
Intel Core2 Quad Q8200 @ 2.33GHz,2812,1311,12.50,225.0
Intel Core2 Quad Q8300 @ 2.50GHz,2982,1253,21.43,139.19
Intel Core2 Quad Q8400 @ 2.66GHz,3165,1191,13.19,239.95
Intel Core2 Quad Q9000 @ 2.00GHz,2523,1409,6.49,389.0
Intel Core2 Quad Q9100 @ 2.26GHz,3242,1168,8.40,385.89
Intel Core2 Quad Q9300 @ 2.50GHz,3160,1198,63.22,49.99
Intel Core2 Quad Q9400 @ 2.66GHz,3341,1142,69.60,48.01
Intel Core2 Quad Q9450 @ 2.66GHz,3761,1033,11.23,335.0
Intel Core2 Quad Q9500 @ 2.83GHz,3536,1092,101.07,34.99
Intel Core2 Quad Q9505 @ 2.83GHz,3564,1082,18.76,190.0
Intel Core2 Quad Q9550 @ 2.83GHz,3967,987,13.49,294.0
Intel Core2 Quad Q9650 @ 3.00GHz,4169,948,65.34,63.81
Intel Core2 Quad Q9705 @ 3.16GHz,3947,991,NA,
Intel Core2 Solo U2100 @ 1.06GHz,350,2573,NA,
Intel Core2 Solo U2200 @ 1.20GHz,311,2614,NA,
Intel Core2 Solo U3300 @ 1.20GHz,415,2492,NA,
Intel Core2 Solo U3500 @ 1.40GHz,465,2441,NA,
Intel E3000 @ 3.40GHz,2767,1327,NA,
Intel Pentium 1403 @ 2.60GHz,2742,1337,NA,
Intel Pentium 1403 v2 @ 2.60GHz,3018,1238,NA,
Intel Pentium 2020M @ 2.40GHz,2277,1504,16.99,134.0
Intel Pentium 2030M @ 2.50GHz,2417,1446,18.04,134.0
Intel Pentium 2117U @ 1.80GHz,1658,1790,12.38,134.0
Intel Pentium 2127U @ 1.90GHz,1820,1707,13.58,134.0
Intel Pentium 2129Y @ 1.10GHz,1057,2104,7.89,134.0
Intel Pentium 3550M @ 2.30GHz,2308,1486,NA,
Intel Pentium 3556U @ 1.70GHz,1698,1766,NA,
Intel Pentium 3558U @ 1.70GHz,1681,1773,NA,
Intel Pentium 3560M @ 2.40GHz,2270,1510,NA,
Intel Pentium 3560Y @ 1.20GHz,1266,1987,NA,
Intel Pentium 3805U @ 1.90GHz,1981,1625,NA,
Intel Pentium 3825U @ 1.90GHz,2521,1410,NA,
Intel Pentium 4 1.40GHz,164,2780,NA,
Intel Pentium 4 1.50GHz,131,2797,NA,
Intel Pentium 4 1.60GHz,129,2799,NA,
Intel Pentium 4 1.70GHz,132,2796,NA,
Intel Pentium 4 1.80GHz,160,2783,NA,
Intel Pentium 4 1.90GHz,159,2784,NA,
Intel Pentium 4 1300MHz,119,2803,NA,
Intel Pentium 4 1400MHz,127,2800,NA,
Intel Pentium 4 1500MHz,125,2801,NA,
Intel Pentium 4 1600MHz,193,2761,0.30,647.45
Intel Pentium 4 1700MHz,154,2787,NA,
Intel Pentium 4 1800MHz,162,2782,NA,
Intel Pentium 4 2.00GHz,189,2762,NA,
Intel Pentium 4 2.20GHz,210,2743,NA,
Intel Pentium 4 2.26GHz,221,2732,NA,
Intel Pentium 4 2.40GHz,228,2725,NA,
Intel Pentium 4 2.50GHz,245,2710,NA,
Intel Pentium 4 2.53GHz,248,2706,NA,
Intel Pentium 4 2.60GHz,288,2652,NA,
Intel Pentium 4 2.66GHz,254,2698,NA,
Intel Pentium 4 2.80GHz,322,2600,NA,
Intel Pentium 4 2.93GHz,299,2634,NA,
Intel Pentium 4 3.00GHz,353,2571,NA,
Intel Pentium 4 3.06GHz,347,2575,NA,
Intel Pentium 4 3.20GHz,374,2542,NA,
Intel Pentium 4 3.40GHz,396,2521,NA,
Intel Pentium 4 3.46GHz,487,2416,NA,
Intel Pentium 4 3.60GHz,487,2417,NA,
Intel Pentium 4 3.73GHz,486,2420,NA,
Intel Pentium 4 3.80GHz,485,2422,NA,
Intel Pentium 4 3.83GHz,195,2757,NA,
Intel Pentium 4 4.00GHz,184,2767,NA,
Intel Pentium 4 Mobile 1.40GHz,149,2790,NA,
Intel Pentium 4 Mobile 1.50GHz,197,2756,NA,
Intel Pentium 4 Mobile 1.60GHz,178,2773,NA,
Intel Pentium 4 Mobile 1.70GHz,208,2745,NA,
Intel Pentium 4 Mobile 1.80GHz,175,2776,NA,
Intel Pentium 4 Mobile 1.90GHz,209,2744,NA,
Intel Pentium 4 Mobile 2.00GHz,202,2752,NA,
Intel Pentium 4405U @ 2.10GHz,2926,1272,NA,
Intel Pentium 4405Y @ 1.50GHz,2059,1591,NA,
Intel Pentium 4410Y @ 1.50GHz,2047,1596,12.72,161.0
Intel Pentium 4415U @ 2.30GHz,3144,1202,NA,
Intel Pentium 4415Y @ 1.60GHz,2204,1533,13.69,161.0
Intel Pentium 5 2.66GHz,705,2297,NA,
Intel Pentium 957 @ 1.20GHz,1095,2080,8.18,134.0
Intel Pentium 967 @ 1.30GHz,1160,2047,NA,
Intel Pentium 977 @ 1.40GHz,1148,2053,NA,
Intel Pentium 987 @ 1.50GHz,1227,2008,NA,
Intel Pentium 997 @ 1.60GHz,1395,1910,NA,
Intel Pentium A1018 @ 2.10GHz,1605,1818,NA,
Intel Pentium B940 @ 2.00GHz,1726,1745,57.66,29.94
Intel Pentium B950 @ 2.10GHz,1716,1751,NA,
Intel Pentium B960 @ 2.20GHz,1854,1688,37.86,48.99
Intel Pentium B970 @ 2.30GHz,1959,1635,38.44,50.99
Intel Pentium B980 @ 2.40GHz,2035,1601,29.10,69.95
Intel Pentium D 805 @ 2.66GHz,534,2384,NA,
Intel Pentium D 830 @ 3.00GHz,642,2327,NA,
Intel Pentium D 915 @ 2.80GHz,582,2357,NA,
Intel Pentium D 940 @ 3.20GHz,710,2295,NA,
Intel Pentium D 950 @ 3.40GHz,743,2280,NA,
Intel Pentium D 960 @ 3.60GHz,817,2245,NA,
Intel Pentium D1508 @ 2.20GHz,3813,1020,29.56,129.0
Intel Pentium E2140 @ 1.60GHz,869,2218,5.50,157.95
Intel Pentium E2160 @ 1.80GHz,997,2139,77.05,12.95
Intel Pentium E2180 @ 2.00GHz,1087,2085,54.40,20.0
Intel Pentium E2200 @ 2.20GHz,1203,2021,16.05,75.0
Intel Pentium E2210 @ 2.20GHz,1174,2035,NA,
Intel Pentium E2220 @ 2.40GHz,1330,1946,8.42,157.95
Intel Pentium E5200 @ 2.50GHz,1487,1873,16.54,89.95
Intel Pentium E5300 @ 2.60GHz,1539,1846,77.16,19.95
Intel Pentium E5400 @ 2.70GHz,1598,1825,10.12,157.95
Intel Pentium E5500 @ 2.80GHz,1640,1798,82.23,19.95
Intel Pentium E5700 @ 3.00GHz,1737,1741,11.00,157.95
Intel Pentium E5800 @ 3.20GHz,1893,1668,16.90,112.01
Intel Pentium E6300 @ 2.80GHz,1709,1757,14.65,116.74
Intel Pentium E6500 @ 2.93GHz,1761,1724,104.94,16.79
Intel Pentium E6600 @ 3.06GHz,1866,1683,18.66,100.0
Intel Pentium E6700 @ 3.20GHz,1940,1643,77.67,24.99
Intel Pentium E6800 @ 3.33GHz,1984,1623,22.30,89.0
Intel Pentium Extreme Edition 955 @ 3.46GHz,912,2203,1.20,759.0
Intel Pentium Extreme Edition 965 @ 3.73GHz,969,2159,NA,
Intel Pentium G2010 @ 2.80GHz,2595,1381,74.39,34.89
Intel Pentium G2020 @ 2.90GHz,2757,1333,95.48,28.88
Intel Pentium G2020T @ 2.50GHz,2466,1431,51.81,47.6
Intel Pentium G2030 @ 3.00GHz,2871,1295,70.06,40.99
Intel Pentium G2030T @ 2.60GHz,2513,1415,39.27,64.0
Intel Pentium G2100T @ 2.60GHz,2802,1315,NA,
Intel Pentium G2120 @ 3.10GHz,3081,1220,19.27,159.95
Intel Pentium G2130 @ 3.20GHz,3207,1179,40.09,79.99
Intel Pentium G2140 @ 3.30GHz,3384,1130,40.30,84.0
Intel Pentium G3220 @ 3.00GHz,3131,1205,26.11,119.95
Intel Pentium G3220T @ 2.60GHz,2568,1394,36.70,69.99
Intel Pentium G3240 @ 3.10GHz,3157,1199,25.28,124.89
Intel Pentium G3240T @ 2.70GHz,2874,1294,NA,
Intel Pentium G3250 @ 3.20GHz,3251,1163,29.57,109.99
Intel Pentium G3250T @ 2.80GHz,2971,1257,33.02,89.99
Intel Pentium G3258 @ 3.20GHz,3882,1001,20.62,188.28
Intel Pentium G3260 @ 3.30GHz,3357,1137,22.39,149.99
Intel Pentium G3260T @ 2.90GHz,2930,1269,32.56,89.99
Intel Pentium G3320TE @ 2.30GHz,2389,1458,NA,
Intel Pentium G3420 @ 3.20GHz,3397,1126,30.89,109.99
Intel Pentium G3420T @ 2.70GHz,3008,1243,18.80,159.99
Intel Pentium G3430 @ 3.30GHz,3395,1127,37.74,89.99
Intel Pentium G3440 @ 3.30GHz,3314,1146,20.72,159.94
Intel Pentium G3440T @ 2.80GHz,3101,1214,NA,
Intel Pentium G3450 @ 3.40GHz,3700,1051,37.01,99.99
Intel Pentium G3450T @ 2.90GHz,2967,1258,NA,
Intel Pentium G3460 @ 3.50GHz,3588,1076,12.45,288.2
Intel Pentium G3470 @ 3.60GHz,3717,1044,35.65,104.29
Intel Pentium G4400 @ 3.30GHz,3554,1085,31.65,112.29
Intel Pentium G4400T @ 2.90GHz,3221,1175,NA,
Intel Pentium G4400TE @ 2.40GHz,2885,1292,45.09,64.0
Intel Pentium G4500 @ 3.50GHz,3797,1023,37.95,100.08
Intel Pentium G4500T @ 3.00GHz,3471,1107,NA,
Intel Pentium G4520 @ 3.60GHz,4184,946,38.88,107.63
Intel Pentium G4560 @ 3.50GHz,4868,814,53.23,91.45
Intel Pentium G4560T @ 2.90GHz,4047,967,36.79,109.99
Intel Pentium G4600 @ 3.60GHz,5085,766,53.84,94.45
Intel Pentium G4600T @ 3.00GHz,4272,927,24.10,177.28
Intel Pentium G4620 @ 3.70GHz,5204,747,45.79,113.66
Intel Pentium G620 @ 2.60GHz,2291,1494,57.30,39.99
Intel Pentium G620T @ 2.20GHz,2028,1603,25.36,79.99
Intel Pentium G630 @ 2.70GHz,2373,1464,23.73,100.0
Intel Pentium G630T @ 2.30GHz,2089,1579,26.12,79.99
Intel Pentium G640 @ 2.80GHz,2530,1406,28.12,90.0
Intel Pentium G640T @ 2.40GHz,1979,1626,NA,
Intel Pentium G645 @ 2.90GHz,2587,1384,27.23,95.0
Intel Pentium G645T @ 2.50GHz,2288,1495,NA,
Intel Pentium G6950 @ 2.80GHz,1859,1685,120.79,15.39
Intel Pentium G6951 @ 2.80GHz,2140,1555,22.77,94.0
Intel Pentium G6960 @ 2.93GHz,2083,1584,NA,
Intel Pentium G840 @ 2.80GHz,2561,1396,73.22,34.99
Intel Pentium G850 @ 2.90GHz,2663,1361,88.83,29.99
Intel Pentium G860 @ 3.00GHz,2740,1338,33.02,82.99
Intel Pentium G870 @ 3.10GHz,2822,1305,29.10,97.0
Intel Pentium Gold G5400 @ 3.70GHz,5198,750,25.71,202.22
Intel Pentium Gold G5400T @ 3.10GHz,5048,781,78.89,64.0
Intel Pentium Gold G5500 @ 3.80GHz,5214,746,29.13,178.99
Intel Pentium Gold G5500T @ 3.20GHz,4218,939,56.24,75.0
Intel Pentium Gold G5600 @ 3.90GHz,5683,681,27.97,203.16
Intel Pentium III 1133 @ 1133MHz,284,2657,NA,
Intel Pentium III 1200 @ 1200MHz,278,2672,NA,
Intel Pentium III 1266S @ 1266MHz,309,2616,NA,
Intel Pentium III 1400 @ 1400MHz,297,2637,NA,
Intel Pentium III 1400S @ 1400MHz,299,2633,NA,
Intel Pentium III 933S @ 933MHz,238,2719,NA,
Intel Pentium III Mobile 1000MHz,245,2709,NA,
Intel Pentium III Mobile 1066MHz,246,2708,NA,
Intel Pentium III Mobile 1133MHz,251,2702,NA,
Intel Pentium III Mobile 1200MHz,240,2716,NA,
Intel Pentium III Mobile 750MHz,103,2806,NA,
Intel Pentium III Mobile 800MHz,182,2770,NA,
Intel Pentium III Mobile 866MHz,152,2788,NA,
Intel Pentium III Mobile 933MHz,218,2734,7.55,28.99
Intel Pentium J2850 @ 2.41GHz,1839,1697,NA,
Intel Pentium J2900 @ 2.41GHz,1963,1632,NA,
Intel Pentium J3710 @ 1.60GHz,1923,1650,NA,
Intel Pentium J4205 @ 1.50GHz,2302,1492,NA,
Intel Pentium M 1.10GHz,282,2663,NA,
Intel Pentium M 1.20GHz,298,2635,NA,
Intel Pentium M 1.30GHz,301,2627,NA,
Intel Pentium M 1.40GHz,345,2579,NA,
Intel Pentium M 1.50GHz,366,2556,NA,
Intel Pentium M 1.60GHz,364,2560,NA,
Intel Pentium M 1.70GHz,406,2504,NA,
Intel Pentium M 1.73GHz,412,2494,NA,
Intel Pentium M 1.80GHz,409,2497,NA,
Intel Pentium M 1.86GHz,438,2471,NA,
Intel Pentium M 1000MHz,233,2722,NA,
Intel Pentium M 1100MHz,259,2693,NA,
Intel Pentium M 1200MHz,237,2720,NA,
Intel Pentium M 1300MHz,303,2622,NA,
Intel Pentium M 1400MHz,321,2601,NA,
Intel Pentium M 1500MHz,354,2568,NA,
Intel Pentium M 1600MHz,332,2592,NA,
Intel Pentium M 1700MHz,376,2541,NA,
Intel Pentium M 2.00GHz,462,2444,NA,
Intel Pentium M 2.10GHz,448,2459,NA,
Intel Pentium M 2.13GHz,504,2405,NA,
Intel Pentium M 2.26GHz,509,2402,NA,
Intel Pentium M 756 @ 1.66GHz,484,2427,NA,
Intel Pentium M 900MHz,217,2737,NA,
Intel Pentium N3510 @ 1.99GHz,1519,1857,NA,
Intel Pentium N3520 @ 2.16GHz,1806,1710,NA,
Intel Pentium N3530 @ 2.16GHz,1894,1667,NA,
Intel Pentium N3540 @ 2.16GHz,1930,1647,7.70,250.87
Intel Pentium N3700 @ 1.60GHz,1832,1701,4.12,444.78
Intel Pentium N3710 @ 1.60GHz,1859,1684,NA,
Intel Pentium N4200 @ 1.10GHz,2026,1604,9.06,223.66
Intel Pentium P6000 @ 1.87GHz,1245,2003,NA,
Intel Pentium P6100 @ 2.00GHz,1326,1948,110.50,12.0
Intel Pentium P6200 @ 2.13GHz,1347,1936,29.98,44.95
Intel Pentium P6300 @ 2.27GHz,1380,1919,NA,
Intel Pentium Silver J5005 @ 1.50GHz,2904,1281,13.21,219.92
Intel Pentium Silver N5000 @ 1.10GHz,2440,1439,15.16,161.0
Intel Pentium SU2700 @ 1.30GHz,405,2505,NA,
Intel Pentium SU4100 @ 1.30GHz,858,2223,NA,
Intel Pentium T1080 @ 1.73GHz,842,2233,NA,
Intel Pentium T2060 @ 1.60GHz,662,2316,NA,
Intel Pentium T2080 @ 1.73GHz,704,2299,4.40,159.95
Intel Pentium T2130 @ 1.86GHz,710,2294,NA,
Intel Pentium T2310 @ 1.46GHz,733,2282,NA,
Intel Pentium T2330 @ 1.60GHz,830,2239,NA,
Intel Pentium T2370 @ 1.73GHz,843,2232,24.10,35.0
Intel Pentium T2390 @ 1.86GHz,945,2180,NA,
Intel Pentium T2410 @ 2.00GHz,978,2152,NA,
Intel Pentium T3200 @ 2.00GHz,1030,2115,85.91,12.0
Intel Pentium T3400 @ 2.16GHz,1112,2067,12.37,89.95
Intel Pentium T4200 @ 2.00GHz,1149,2051,95.79,12.0
Intel Pentium T4300 @ 2.10GHz,1234,2005,NA,
Intel Pentium T4400 @ 2.20GHz,1283,1975,NA,
Intel Pentium T4500 @ 2.30GHz,1335,1943,NA,
Intel Pentium U5400 @ 1.20GHz,812,2250,NA,
Intel Pentium U5600 @ 1.33GHz,943,2182,NA,
Intel T1200 @ 1.50GHz,435,2477,NA,
Intel T1400 @ 1.73GHz,929,2189,NA,
Intel T1500 @ 1.86GHz,953,2173,NA,
Intel T2050 @ 2.00GHz,959,2169,NA,
Intel Xeon 1500MHz,193,2760,NA,
Intel Xeon 2.00GHz,233,2721,NA,
Intel XEON 2.20GHz,252,2700,NA,
Intel Xeon 2.40GHz,276,2675,30.35,9.1
Intel Xeon 2.66GHz,435,2476,NA,
Intel Xeon 2.80GHz,400,2516,NA,
Intel Xeon 3.00GHz,391,2529,NA,
Intel Xeon 3.06GHz,491,2412,NA,
Intel Xeon 3.20GHz,461,2447,NA,
Intel Xeon 3.40GHz,478,2430,NA,
Intel Xeon 3.60GHz,509,2401,0.60,851.0
Intel Xeon 3.73GHz,1041,2111,NA,
Intel Xeon 3.80GHz,604,2346,0.71,851.0
Intel Xeon 3040 @ 1.86GHz,1284,1973,51.31,25.04
Intel Xeon 3050 @ 2.13GHz,1300,1958,8.23,157.95
Intel Xeon 3060 @ 2.40GHz,1518,1858,66.07,22.99
Intel Xeon 3065 @ 2.33GHz,1520,1854,72.77,20.9
Intel Xeon 3070 @ 2.66GHz,1784,1719,4.36,408.95
Intel Xeon 3075 @ 2.66GHz,1840,1696,5.26,349.95
Intel Xeon 3085 @ 3.00GHz,1570,1837,NA,
Intel Xeon 5110 @ 1.60GHz,1079,2095,6.75,159.95
Intel Xeon 5120 @ 1.86GHz,1248,1999,0.77,1619.99
Intel Xeon 5130 @ 2.00GHz,1369,1924,43.53,31.46
Intel Xeon 5133 @ 2.20GHz,1598,1824,NA,
Intel Xeon 5140 @ 2.33GHz,1639,1799,34.89,46.99
Intel Xeon 5148 @ 2.33GHz,1590,1830,121.17,13.13
Intel Xeon 5150 @ 2.66GHz,1753,1730,16.86,103.99
Intel Xeon 5160 @ 3.00GHz,1961,1633,153.02,12.82
Intel Xeon @ 2.20GHz,1902,1662,NA,
Intel Xeon Bronze 3104 @ 1.70GHz,5664,685,24.11,234.89
Intel Xeon D-1518 @ 2.20GHz,5322,736,NA,
Intel Xeon D-1520 @ 2.20GHz,5755,673,NA,
Intel Xeon D-1521 @ 2.40GHz,6980,552,NA,
Intel Xeon D-1528 @ 1.90GHz,8210,433,NA,
Intel Xeon D-1531 @ 2.20GHz,9730,311,27.96,348.0
Intel Xeon D-1537 @ 1.70GHz,7731,480,13.54,571.0
Intel Xeon D-1540 @ 2.00GHz,10573,247,NA,
Intel Xeon D-1541 @ 2.10GHz,11069,228,NA,
Intel Xeon D-1559 @ 1.50GHz,8055,450,NA,
Intel Xeon D-1567 @ 2.10GHz,14482,139,NA,
Intel Xeon D-1587 @ 1.70GHz,13950,153,NA,
Intel Xeon D-2123IT @ 2.20GHz,8140,441,38.22,213.0
Intel Xeon D-2141I @ 2.20GHz,12836,182,23.13,555.0
Intel Xeon D-2143IT @ 2.20GHz,13816,158,24.41,566.0
Intel Xeon D-2183IT @ 2.20GHz,18627,64,10.56,1764.0
Intel Xeon E-2104G @ 3.20GHz,7825,469,40.54,193.0
Intel Xeon E-2124G @ 3.40GHz,9840,299,46.20,213.0
Intel Xeon E-2134 @ 3.50GHz,10310,262,40.28,256.0
Intel Xeon E-2136 @ 3.30GHz,16129,103,56.79,284.0
Intel Xeon E-2146G @ 3.50GHz,16068,105,51.67,311.0
Intel Xeon E-2174G @ 3.80GHz,12188,202,29.92,407.38
Intel Xeon E-2176G @ 3.70GHz,15335,121,42.36,362.0
Intel Xeon E-2176M @ 2.70GHz,13934,154,30.97,450.0
Intel Xeon E-2186G @ 3.80GHz,15406,118,34.24,450.0
Intel Xeon E-2186M @ 2.90GHz,14609,135,23.45,623.0
Intel Xeon E3-1220 @ 3.10GHz,6101,636,32.11,190.0
Intel Xeon E3-1220 V2 @ 3.10GHz,6688,580,20.32,329.11
Intel Xeon E3-1220 v3 @ 3.10GHz,7107,539,29.51,240.88
Intel Xeon E3-1220 v5 @ 3.00GHz,7740,478,30.45,254.19
Intel Xeon E3-1220 v6 @ 3.00GHz,7859,465,36.56,214.99
Intel Xeon E3-1220L @ 2.20GHz,3563,1083,NA,
Intel Xeon E3-1220L V2 @ 2.30GHz,4419,900,NA,
Intel Xeon E3-1220L v3 @ 1.10GHz,2110,1572,NA,
Intel Xeon E3-1225 @ 3.10GHz,5911,656,33.78,175.0
Intel Xeon E3-1225 V2 @ 3.20GHz,6872,561,13.61,504.97
Intel Xeon E3-1225 v3 @ 3.20GHz,7218,529,15.75,458.34
Intel Xeon E3-1225 v5 @ 3.30GHz,7820,470,29.18,268.04
Intel Xeon E3-1225 v6 @ 3.30GHz,8144,440,34.36,236.99
Intel Xeon E3-1226 v3 @ 3.30GHz,7538,497,13.39,563.0
Intel Xeon E3-1230 @ 3.20GHz,7850,467,43.37,181.0
Intel Xeon E3-1230 V2 @ 3.30GHz,8857,389,25.15,352.1
Intel Xeon E3-1230 v3 @ 3.30GHz,9314,345,35.60,261.66
Intel Xeon E3-1230 v5 @ 3.40GHz,9779,306,23.74,411.99
Intel Xeon E3-1230 v6 @ 3.50GHz,9725,312,37.41,259.99
Intel Xeon E3-1230L v3 @ 1.80GHz,7231,528,25.12,287.9
Intel Xeon E3-1231 v3 @ 3.40GHz,9630,318,16.61,579.72
Intel Xeon E3-1235 @ 3.20GHz,7680,486,31.48,244.0
Intel Xeon E3-1235L v5 @ 2.00GHz,6470,600,NA,
Intel Xeon E3-1240 @ 3.30GHz,7958,458,32.62,244.0
Intel Xeon E3-1240 V2 @ 3.40GHz,9141,359,16.93,539.95
Intel Xeon E3-1240 v3 @ 3.40GHz,9662,317,25.14,384.4
Intel Xeon E3-1240 v5 @ 3.50GHz,10391,255,30.41,341.67
Intel Xeon E3-1240 v6 @ 3.70GHz,10332,260,35.63,289.99
Intel Xeon E3-1240L v3 @ 2.00GHz,7513,498,NA,
Intel Xeon E3-1240L v5 @ 2.10GHz,7793,474,28.03,278.0
Intel Xeon E3-1241 v3 @ 3.50GHz,10015,286,12.92,775.0
Intel Xeon E3-1245 @ 3.30GHz,7999,455,30.77,260.0
Intel Xeon E3-1245 V2 @ 3.40GHz,9131,360,15.03,607.59
Intel Xeon E3-1245 v3 @ 3.40GHz,9581,320,31.01,309.0
Intel Xeon E3-1245 v5 @ 3.50GHz,10182,269,29.49,345.31
Intel Xeon E3-1245 v6 @ 3.70GHz,10553,248,34.04,309.99
Intel Xeon E3-1246 v3 @ 3.50GHz,9853,297,24.09,409.0
Intel Xeon E3-1260L @ 2.40GHz,6534,592,76.32,85.62
Intel Xeon E3-1260L v5 @ 2.90GHz,10218,266,20.85,490.0
Intel Xeon E3-1265L @ 2.40GHz,6038,643,6.58,918.35
Intel Xeon E3-1265L V2 @ 2.50GHz,7739,479,54.35,142.42
Intel Xeon E3-1265L v3 @ 2.50GHz,9210,355,12.97,709.95
Intel Xeon E3-1265L v4 @ 2.30GHz,9060,366,NA,
Intel Xeon E3-1268L v3 @ 2.30GHz,7850,468,NA,
Intel Xeon E3-1268L v5 @ 2.40GHz,8695,404,23.06,377.0
Intel Xeon E3-1270 @ 3.40GHz,8238,430,25.99,317.0
Intel Xeon E3-1270 V2 @ 3.50GHz,9466,331,33.54,282.22
Intel Xeon E3-1270 v3 @ 3.50GHz,9898,295,26.75,369.99
Intel Xeon E3-1270 v5 @ 3.60GHz,10280,263,27.49,374.0
Intel Xeon E3-1270 v6 @ 3.80GHz,11135,222,32.60,341.54
Intel Xeon E3-1271 v3 @ 3.60GHz,10089,276,11.36,888.0
Intel Xeon E3-1275 @ 3.40GHz,8328,425,27.40,304.0
Intel Xeon E3-1275 V2 @ 3.50GHz,9447,336,23.93,394.72
Intel Xeon E3-1275 v3 @ 3.50GHz,9901,293,24.69,400.99
Intel Xeon E3-1275 v5 @ 3.60GHz,10358,258,18.73,553.0
Intel Xeon E3-1275 v6 @ 3.80GHz,11110,223,30.86,359.99
Intel Xeon E3-1275L v3 @ 2.70GHz,8891,387,NA,
Intel Xeon E3-1276 v3 @ 3.60GHz,10177,270,9.49,1073.0
Intel Xeon E3-1280 @ 3.50GHz,8465,416,23.01,368.0
Intel Xeon E3-1280 V2 @ 3.60GHz,9448,334,11.00,859.0
Intel Xeon E3-1280 v3 @ 3.60GHz,9765,310,14.00,697.36
Intel Xeon E3-1280 v5 @ 3.70GHz,10666,245,15.46,690.01
Intel Xeon E3-1280 v6 @ 3.90GHz,11371,217,20.23,562.0
Intel Xeon E3-1281 v3 @ 3.70GHz,10349,259,11.79,877.75
Intel Xeon E3-1285 v3 @ 3.60GHz,10359,257,NA,
Intel Xeon E3-1285 v4 @ 3.50GHz,10510,251,NA,
Intel Xeon E3-1285 v6 @ 4.10GHz,11955,209,26.57,450.0
Intel Xeon E3-1285L v3 @ 3.10GHz,9981,290,12.35,808.02
Intel Xeon E3-1285L v4 @ 3.40GHz,11048,229,NA,
Intel Xeon E3-1286 v3 @ 3.70GHz,9899,294,11.80,839.0
